MaPhieuDG,MaHD,DiemPhucVu,DiemViTri,DiemMonAn,DiemKhongGian,DiemGiaCa
93365,62695,5,5,4,2,5
93366,139265,2,5,5,4,5
93367,208680,5,4,4,4,3
93368,14088,5,4,5,4,2
93369,42006,5,4,5,4,5
93370,193982,4,2,2,5,4
93371,156849,2,5,3,5,4
93372,250710,2,4,2,4,4
93373,35034,2,2,5,2,4
93374,4106,3,3,2,4,4
93375,90147,2,4,3,4,4
93376,96368,3,3,3,3,3
93377,68775,2,3,5,2,3
93378,179867,5,3,3,2,5
93379,21881,4,2,4,5,2
93380,108497,2,4,3,5,5
93381,269311,2,5,4,3,4
93382,267882,4,5,4,2,2
93383,2793,5,2,3,5,2
93384,144047,3,4,5,3,4
93385,137448,3,3,5,2,3
93386,188828,5,4,5,4,3
93387,202087,5,5,2,2,2
93388,464,3,3,3,3,4
93389,265557,2,5,3,5,3
93390,112320,2,5,2,5,4
93391,189378,4,3,3,5,4
93392,15236,4,5,5,4,3
93393,5557,5,3,4,2,4
93394,290592,5,3,4,2,2
93395,60391,3,3,3,3,4
93396,225019,3,3,4,5,4
93397,200680,2,5,5,2,2
93398,60397,3,4,2,2,5
93399,41749,5,3,2,5,4
93400,197846,3,3,3,5,2
93401,232705,3,2,4,5,3
93402,282517,2,4,5,4,3
93403,48271,4,2,2,2,3
93404,91163,4,3,2,2,2
93405,166802,3,3,3,3,5
93406,75913,4,5,3,4,4
93407,235040,5,5,3,5,3
93408,135918,3,2,2,4,3
93409,53316,2,5,2,2,3
93410,65638,4,2,3,3,5
93411,263642,3,3,2,2,4
93412,115929,5,3,5,4,3
93413,19750,2,5,2,5,5
93414,11255,5,2,2,5,2
93415,53798,3,4,4,4,4
93416,146815,2,5,3,4,4
93417,79472,4,3,5,4,5
93418,213247,2,4,4,3,4
93419,30774,3,5,5,2,3
93420,192813,4,4,4,3,2
93421,188424,5,3,5,3,3
93422,127960,3,5,5,3,5
93423,218797,4,4,5,2,3
93424,44327,5,5,2,2,4
93425,121793,5,4,5,4,5
93426,199166,3,4,5,2,5
93427,34102,3,5,4,4,3
93428,54404,4,2,5,4,2
93429,278610,4,5,3,2,3
93430,184995,4,3,5,2,4
93431,274223,3,3,2,2,2
93432,35293,5,2,2,2,5
93433,177230,5,4,4,4,5
93434,246698,5,2,4,2,4
93435,226472,2,3,5,2,4
93436,98077,3,2,3,3,5
93437,156659,4,4,4,4,4
93438,124257,3,5,2,3,5
93439,49068,4,4,3,5,5
93440,292475,4,3,2,2,5
93441,184507,4,5,5,5,4
93442,10370,3,3,4,5,3
93443,196588,5,4,4,4,2
93444,126179,4,4,3,5,5
93445,97366,5,5,5,4,2
93446,215588,2,3,2,3,2
93447,114423,4,5,2,2,4
93448,263027,3,3,5,5,5
93449,288332,3,2,4,2,5
93450,63693,3,3,2,3,5
93451,291208,5,2,3,5,5
93452,127921,3,3,2,4,5
93453,49772,3,4,3,2,4
93454,284201,4,5,4,2,5
93455,79716,4,3,2,5,3
93456,84662,5,4,2,2,3
93457,262148,3,4,3,5,4
93458,42053,3,4,3,5,2
93459,69503,4,4,2,3,4
93460,128696,5,3,2,4,4
93461,157392,3,4,4,2,5
93462,210140,3,2,5,4,5
93463,210002,2,2,4,2,2
93464,95305,5,5,2,5,5
93465,260590,2,5,2,3,4
93466,240505,5,3,3,4,2
93467,166112,2,3,5,2,4
93468,77966,2,4,4,2,2
93469,16903,2,5,5,3,3
93470,51229,4,2,3,5,4
93471,198968,5,3,3,5,3
93472,44588,4,4,2,3,5
93473,210567,5,2,2,2,3
93474,268167,2,3,2,5,4
93475,103026,3,3,2,5,2
93476,122369,2,5,2,2,4
93477,225587,3,2,4,4,4
93478,148786,4,4,2,3,5
93479,47622,4,4,5,4,5
93480,118966,4,3,5,4,4
93481,56423,2,2,5,4,2
93482,125116,3,2,3,3,3
93483,6658,2,4,4,2,2
93484,145141,3,5,4,5,3
93485,128225,5,2,3,3,4
93486,139024,5,5,3,3,5
93487,285820,3,4,5,4,3
93488,103135,4,2,5,4,5
93489,249823,2,2,5,3,2
93490,189079,3,3,2,3,3
93491,20924,4,3,4,2,3
93492,117767,5,4,5,2,4
93493,93989,5,4,4,4,4
93494,209623,5,4,5,3,3
93495,59124,2,2,2,5,4
93496,150494,4,3,5,4,2
93497,90855,3,3,2,4,2
93498,16412,4,3,3,2,5
93499,148865,5,2,5,2,4
93500,195369,3,3,3,3,5
93501,30515,5,3,5,2,5
93502,232432,4,4,2,2,5
93503,43117,3,3,2,2,5
93504,270881,2,3,3,3,2
93505,257689,4,5,3,2,5
93506,172575,3,2,4,2,5
93507,98111,4,4,5,5,3
93508,105768,3,4,5,4,5
93509,918,3,4,4,2,2
93510,299384,4,2,5,2,4
93511,6647,3,4,3,2,3
93512,111121,4,2,3,2,4
93513,55466,5,5,5,2,3
93514,262118,4,4,4,4,5
93515,84699,3,3,4,3,4
93516,18515,5,3,4,4,4
93517,290171,4,4,4,2,3
93518,167040,5,3,5,3,4
93519,81508,2,3,4,3,2
93520,264518,4,3,4,3,3
93521,260142,4,2,3,2,3
93522,152980,2,4,5,4,3
93523,124324,3,2,5,5,4
93524,179208,3,5,2,4,3
93525,270368,5,3,3,5,2
93526,244127,5,2,5,3,5
93527,199284,4,4,5,5,4
93528,65129,4,5,3,2,4
93529,167163,4,3,5,3,4
93530,63753,2,4,2,5,4
93531,28780,5,2,2,4,5
93532,48918,4,3,3,3,2
93533,2225,5,2,4,4,4
93534,268210,2,5,4,4,5
93535,13629,3,5,2,3,5
93536,42586,3,5,4,4,2
93537,120590,4,2,3,4,5
93538,62901,5,3,3,2,2
93539,49245,4,4,3,5,5
93540,78705,4,3,3,5,5
93541,68004,4,2,5,3,2
93542,276086,4,2,5,2,3
93543,243069,2,2,4,3,3
93544,120595,5,2,4,3,3
93545,139848,3,3,3,2,4
93546,286548,5,2,5,4,3
93547,256597,4,5,5,3,5
93548,274444,3,4,5,2,3
93549,110670,3,5,4,5,4
93550,123045,2,2,5,5,3
93551,152967,2,4,5,3,5
93552,106479,5,3,4,2,5
93553,203442,5,5,2,2,4
93554,130753,2,3,3,2,3
93555,140650,4,2,5,3,4
93556,117099,5,4,4,3,2
93557,1735,5,2,4,2,3
93558,43497,4,3,4,3,3
93559,128715,4,2,5,2,3
93560,262815,2,4,5,2,3
93561,225389,2,4,2,3,3
93562,226003,4,4,3,2,4
93563,165953,3,5,4,3,3
93564,123392,5,5,3,4,2
93565,44100,4,3,5,2,4
93566,27747,4,5,4,3,3
93567,75494,5,3,5,2,2
93568,221493,3,5,4,2,3
93569,270280,3,5,2,3,5
93570,142695,4,5,2,4,5
93571,172346,3,4,5,2,2
93572,223962,4,5,4,3,2
93573,169722,3,5,3,5,2
93574,2051,3,3,5,3,2
93575,283711,3,2,3,2,2
93576,7888,5,3,2,4,4
93577,90205,3,5,2,5,3
93578,231295,2,2,3,5,5
93579,93403,3,3,4,2,4
93580,233439,5,2,3,2,2
93581,172431,5,2,5,5,3
93582,118882,5,4,5,2,5
93583,263722,2,5,2,3,3
93584,71761,3,5,3,5,5
93585,18447,3,4,3,2,4
93586,284029,4,4,4,5,2
93587,223259,2,5,2,2,2
93588,62318,5,5,5,3,5
93589,16885,4,3,3,5,2
93590,250496,4,5,5,5,2
93591,170456,5,2,2,5,4
93592,298823,4,3,2,2,5
93593,12116,2,2,3,3,2
93594,94075,2,2,5,4,3
93595,246375,2,5,5,5,2
93596,105891,2,5,4,3,4
93597,44387,5,2,2,5,4
93598,78606,3,2,3,2,3
93599,246632,3,5,2,2,5
93600,92769,4,4,3,3,4
93601,274185,3,5,2,3,5
93602,248634,5,3,2,4,3
93603,171677,2,2,3,3,5
93604,197232,2,2,3,5,5
93605,139705,4,2,3,2,5
93606,192021,5,2,3,3,3
93607,139045,3,5,3,4,5
93608,130125,4,4,3,2,3
93609,275636,3,2,2,4,5
93610,76056,5,5,3,4,4
93611,109715,4,4,5,2,3
93612,165018,3,2,3,2,3
93613,177076,5,2,3,4,4
93614,137299,3,4,5,4,2
93615,178776,3,3,5,5,2
93616,184703,5,4,5,4,2
93617,284965,2,5,5,3,5
93618,11848,4,4,4,4,5
93619,220613,3,3,3,5,4
93620,298500,2,5,2,3,5
93621,109146,5,3,3,4,4
93622,292560,3,5,2,3,3
93623,262554,2,4,4,5,2
93624,223427,2,2,2,5,2
93625,136788,3,3,5,3,3
93626,260713,3,4,3,4,2
93627,230550,3,2,3,4,4
93628,268125,3,5,4,5,5
93629,123061,2,3,3,4,2
93630,155286,3,3,5,4,4
93631,63784,4,4,2,3,4
93632,65587,5,5,2,4,4
93633,74259,2,4,3,2,5
93634,257883,5,5,3,3,5
93635,298257,5,3,2,5,5
93636,70074,5,5,4,3,5
93637,19279,5,2,2,5,3
93638,191941,2,5,4,3,5
93639,102445,2,2,5,2,3
93640,39292,3,4,3,5,4
93641,240081,2,3,5,4,4
93642,134093,4,3,3,4,2
93643,115493,4,3,4,5,2
93644,251363,5,4,5,5,4
93645,126526,4,5,4,2,2
93646,51611,2,3,4,4,3
93647,96444,3,5,4,2,4
93648,230970,3,2,4,4,3
93649,20972,4,2,4,2,2
93650,18341,3,3,3,3,4
93651,128638,4,2,5,2,5
93652,163614,3,2,3,5,4
93653,70099,2,4,4,3,5
93654,299644,4,2,4,3,2
93655,210958,3,3,2,4,2
93656,102993,4,5,2,5,3
93657,99856,2,2,2,3,5
93658,163388,2,3,5,2,3
93659,55101,3,2,4,5,3
93660,248491,3,3,2,4,3
93661,79718,4,2,5,3,5
93662,291728,5,3,3,2,5
93663,170590,5,5,4,3,3
93664,24284,2,3,3,2,3
93665,68191,5,4,4,5,4
93666,62005,4,4,3,5,5
93667,166933,2,5,3,5,2
93668,51223,3,2,4,4,3
93669,66208,3,5,4,4,2
93670,8165,5,5,4,4,2
93671,44640,5,3,2,4,3
93672,209278,2,5,2,3,2
93673,212901,3,5,3,2,4
93674,165732,3,3,4,3,5
93675,202562,5,4,5,4,2
93676,173362,4,4,4,4,5
93677,73608,3,3,3,3,2
93678,245156,2,2,3,4,5
93679,54816,4,2,4,4,3
93680,39430,4,2,5,2,3
93681,194594,2,3,5,4,3
93682,23812,3,3,4,2,2
93683,91377,4,4,5,4,5
93684,72329,2,5,2,3,5
93685,6908,3,2,3,2,4
93686,171003,5,3,4,4,5
93687,62118,3,3,3,2,4
93688,118957,2,5,3,5,4
93689,241840,4,3,4,3,2
93690,48344,5,4,4,4,2
93691,113568,4,4,2,4,2
93692,184450,3,2,5,3,3
93693,259101,2,4,5,4,3
93694,120623,2,4,5,5,4
93695,171913,2,4,3,5,4
93696,243412,3,3,4,4,4
93697,130335,5,5,2,5,4
93698,95335,2,4,5,4,2
93699,251122,2,3,3,2,4
93700,246641,2,2,5,2,3
93701,222164,4,2,3,4,3
93702,275831,3,5,4,4,2
93703,160204,3,4,5,5,5
93704,294908,3,5,5,5,4
93705,115618,2,4,4,4,5
93706,143107,3,3,4,3,5
93707,67049,2,2,4,3,4
93708,61090,5,3,3,5,3
93709,170776,3,3,2,5,2
93710,86645,4,4,3,3,4
93711,288086,3,2,3,2,4
93712,45438,4,4,3,4,2
93713,104916,3,5,4,4,5
93714,104029,2,3,2,2,4
93715,234510,4,2,4,4,3
93716,290525,3,5,2,5,3
93717,298356,4,5,5,5,4
93718,275856,4,5,4,5,4
93719,191913,3,3,3,2,5
93720,126301,5,2,5,4,2
93721,190616,2,5,4,5,3
93722,153393,5,3,2,4,3
93723,108828,2,3,4,2,4
93724,253145,3,2,5,2,2
93725,235940,3,5,2,5,3
93726,169188,2,5,4,4,3
93727,238952,4,5,5,4,5
93728,106955,4,3,5,3,5
93729,125225,3,3,2,3,2
93730,269979,4,2,5,3,2
93731,217825,4,3,5,4,4
93732,248086,2,4,3,2,5
93733,96665,3,3,3,5,5
93734,192787,3,4,3,3,2
93735,75125,5,2,5,4,2
93736,182396,4,3,5,2,3
93737,180096,5,5,2,3,4
93738,100481,5,5,5,3,3
93739,171558,3,3,5,4,4
93740,33939,4,3,4,5,4
93741,66471,4,3,4,5,3
93742,105718,4,4,3,2,4
93743,37696,5,5,5,4,4
93744,61404,2,4,3,2,5
93745,20298,3,3,2,4,2
93746,100713,5,4,4,5,2
93747,239795,4,3,5,4,4
93748,246091,5,5,3,4,2
93749,134646,4,2,2,2,2
93750,273670,3,4,2,2,3
93751,133020,5,3,2,3,2
93752,212428,3,4,4,4,2
93753,115553,2,4,3,3,4
93754,92883,2,4,2,3,3
93755,159805,3,4,3,4,5
93756,196968,2,4,4,3,5
93757,288679,2,2,3,4,5
93758,39964,4,4,5,2,4
93759,92369,2,5,2,4,4
93760,201283,2,2,3,4,5
93761,182562,2,4,2,4,2
93762,273113,2,4,3,2,2
93763,80133,3,5,5,4,4
93764,26749,2,5,4,4,3
93765,20203,3,4,4,3,2
93766,190109,3,4,4,3,4
93767,258232,3,5,4,5,5
93768,238187,3,4,4,5,2
93769,6644,5,4,5,4,3
93770,73127,5,5,2,5,4
93771,123909,4,4,2,4,3
93772,138492,5,5,4,5,3
93773,224640,4,3,3,3,4
93774,171124,2,5,3,3,4
93775,243272,4,3,3,4,2
93776,195857,5,3,2,2,4
93777,225397,3,2,2,5,3
93778,274652,5,2,3,2,5
93779,30858,3,5,4,5,3
93780,51518,2,2,4,4,3
93781,261903,2,2,2,4,5
93782,93305,2,4,5,4,3
93783,81249,5,2,2,5,2
93784,115978,3,3,4,3,2
93785,12532,2,3,3,3,5
93786,271195,3,5,5,4,5
93787,177819,3,2,4,4,4
93788,159951,2,5,2,4,5
93789,35168,4,2,4,5,3
93790,126589,3,2,2,2,3
93791,178733,5,4,5,5,2
93792,252982,5,5,4,4,4
93793,234920,4,5,4,4,5
93794,212595,4,2,2,4,5
93795,286527,2,2,5,2,2
93796,229026,5,5,2,3,2
93797,133549,5,4,5,4,4
93798,126296,5,5,2,2,5
93799,116786,5,5,4,2,2
93800,104384,3,4,2,5,4
93801,121304,3,3,5,5,5
93802,118607,4,5,2,5,2
93803,6565,5,4,3,5,4
93804,18107,2,3,2,2,5
93805,233982,5,4,4,3,3
93806,299043,4,2,5,4,3
93807,88706,2,5,4,2,2
93808,113372,4,3,4,2,4
93809,131264,4,2,2,4,2
93810,286991,2,2,5,3,4
93811,284636,4,2,2,5,5
93812,27151,2,4,3,4,2
93813,220808,4,3,3,4,5
93814,211187,2,2,4,2,4
93815,166385,5,4,5,2,3
93816,25845,3,5,5,3,3
93817,239284,5,3,3,5,5
93818,239381,2,2,4,3,3
93819,45991,2,4,4,5,2
93820,285280,2,2,4,4,2
93821,272424,3,4,5,3,5
93822,114225,2,5,5,5,4
93823,205026,5,2,2,5,3
93824,197870,3,3,4,4,2
93825,67669,2,3,4,4,2
93826,198328,2,3,3,5,3
93827,100881,4,4,5,2,5
93828,163783,2,5,4,5,5
93829,117472,3,3,3,2,2
93830,34447,5,5,4,5,3
93831,19107,4,5,2,4,3
93832,244378,2,3,4,2,2
93833,211583,5,3,3,2,4
93834,186664,3,3,5,5,2
93835,71585,5,3,5,5,4
93836,222849,2,2,3,3,2
93837,170967,5,2,4,3,4
93838,221640,2,4,4,4,3
93839,128432,2,3,3,5,3
93840,88451,5,3,2,5,3
93841,13013,2,2,2,4,2
93842,297615,3,5,5,4,5
93843,203270,5,2,2,3,2
93844,37845,2,5,2,3,3
93845,68834,3,3,3,5,3
93846,202811,3,4,3,3,4
93847,257150,5,5,3,4,2
93848,243140,5,3,4,2,2
93849,116984,2,5,3,5,5
93850,61001,4,4,4,2,4
93851,174688,3,5,3,2,4
93852,88567,5,4,2,4,4
93853,204412,3,2,3,2,2
93854,21464,2,4,4,3,2
93855,118979,2,5,3,3,3
93856,151833,2,5,3,3,4
93857,281042,2,5,4,5,4
93858,155765,5,4,4,4,4
93859,67983,5,5,5,5,4
93860,294439,5,2,3,4,3
93861,30920,5,4,2,3,4
93862,212307,5,4,2,3,4
93863,217838,2,4,2,5,5
93864,150584,2,3,3,4,4
93865,50564,3,3,5,4,3
93866,73516,4,2,4,5,5
93867,146039,5,5,3,4,5
93868,244965,2,2,2,4,4
93869,136785,5,3,5,5,3
93870,139932,2,3,5,2,2
93871,288869,4,5,5,4,2
93872,34448,5,5,5,4,4
93873,266561,4,3,2,4,4
93874,180982,5,5,2,2,3
93875,103372,4,3,4,4,5
93876,221371,3,4,4,4,4
93877,276250,4,5,2,3,3
93878,299531,2,4,4,5,3
93879,87552,3,2,3,4,4
93880,266013,2,5,2,2,4
93881,125163,3,4,4,4,2
93882,221071,5,2,5,3,5
93883,100941,4,3,5,3,3
93884,21721,5,3,4,5,2
93885,187254,5,2,2,5,4
93886,15344,2,4,4,5,4
93887,181331,5,2,4,3,3
93888,254315,2,3,5,2,2
93889,131091,5,3,2,3,3
93890,213437,5,2,2,2,2
93891,82043,4,4,3,3,4
93892,299037,4,2,3,5,4
93893,26701,4,5,2,5,2
93894,237252,3,3,5,4,4
93895,249735,4,3,2,4,2
93896,101660,5,2,4,3,4
93897,208155,3,3,2,5,5
93898,224549,4,3,3,3,3
93899,169171,3,5,4,4,5
93900,212530,5,5,5,5,2
93901,96772,2,2,5,5,2
93902,92341,3,5,2,4,3
93903,56499,4,4,2,2,4
93904,47319,2,5,5,5,3
93905,267633,4,2,3,3,3
93906,125738,3,3,3,3,2
93907,85797,3,3,5,5,2
93908,178423,3,4,2,2,2
93909,204340,2,3,3,3,5
93910,175713,4,3,4,2,4
93911,129448,2,5,2,4,5
93912,216630,5,4,2,2,2
93913,227835,2,3,5,5,4
93914,166695,2,4,2,5,2
93915,76055,3,4,2,2,5
93916,277534,2,5,2,5,3
93917,47886,3,5,3,5,2
93918,49581,5,2,4,4,4
93919,255555,2,4,5,2,4
93920,265018,3,3,4,4,2
93921,114023,5,4,4,5,3
93922,198659,3,3,3,4,2
93923,193772,4,5,4,3,5
93924,68677,2,4,4,3,2
93925,222527,2,4,5,4,3
93926,187555,5,2,5,3,3
93927,191934,5,4,3,4,4
93928,223984,3,2,3,3,5
93929,27940,4,4,5,5,2
93930,59608,3,4,5,4,5
93931,160262,5,4,3,5,2
93932,188223,3,3,4,3,3
93933,33613,5,3,5,3,3
93934,201377,5,5,2,3,4
93935,250623,2,5,5,5,3
93936,134965,4,4,5,5,2
93937,61310,2,4,5,5,4
93938,195736,2,5,3,5,5
93939,264232,5,4,3,4,5
93940,12394,3,3,5,3,2
93941,237706,3,5,3,4,3
93942,269967,5,5,4,2,4
93943,131697,2,2,3,5,4
93944,64915,3,2,5,4,4
93945,194895,2,5,3,4,2
93946,97628,5,4,2,4,2
93947,151024,5,2,3,5,5
93948,190531,4,5,5,5,2
93949,31065,4,5,3,4,3
93950,161530,5,2,4,3,3
93951,26571,3,4,2,5,4
93952,26416,4,3,2,4,5
93953,115871,2,2,2,5,2
93954,221757,2,5,5,5,2
93955,131506,2,3,5,3,2
93956,72177,3,5,5,5,5
93957,187328,5,2,3,4,5
93958,226160,3,3,5,2,5
93959,168418,3,2,5,4,5
93960,215426,5,2,5,5,2
93961,209880,2,3,5,2,4
93962,299948,2,5,5,2,4
93963,148637,5,5,2,3,3
93964,170422,2,5,4,5,5
93965,97802,4,5,2,4,5
93966,158052,4,3,2,2,5
93967,51836,3,2,4,2,4
93968,209607,2,3,3,3,3
93969,74041,5,2,5,4,3
93970,283810,2,4,3,3,5
93971,102486,5,5,4,2,3
93972,30655,4,5,4,2,4
93973,275612,2,4,5,3,3
93974,184160,2,3,3,5,2
93975,139847,4,3,3,2,3
93976,283504,3,3,2,3,3
93977,130985,4,5,4,5,2
93978,29381,2,3,2,2,3
93979,294584,4,2,4,5,3
93980,127914,3,5,4,3,4
93981,112394,5,3,5,5,2
93982,242445,4,4,2,4,3
93983,34899,4,3,3,4,4
93984,274627,5,4,3,4,5
93985,134770,5,3,5,3,4
93986,129444,4,2,2,5,4
93987,144198,4,5,3,2,4
93988,23828,5,5,5,5,2
93989,259580,5,3,4,5,2
93990,255445,3,2,5,2,4
93991,247289,2,5,3,5,3
93992,102681,4,5,3,3,2
93993,151067,4,4,5,4,5
93994,131695,4,3,5,5,3
93995,162014,3,4,2,3,2
93996,46588,3,3,2,2,5
93997,214793,2,2,4,5,4
93998,284850,2,2,3,2,3
93999,193352,4,2,3,5,4
94000,246727,2,2,4,5,3
94001,75451,4,2,4,5,3
94002,111689,5,3,2,3,2
94003,163775,5,4,4,3,4
94004,10574,3,2,4,2,5
94005,152113,3,2,3,2,3
94006,210947,4,5,3,5,5
94007,130653,4,5,3,2,5
94008,152187,3,2,4,3,2
94009,34819,4,2,5,4,4
94010,139108,3,5,2,5,4
94011,153224,3,4,2,5,2
94012,104134,2,2,2,3,2
94013,62892,3,2,5,2,3
94014,22087,3,2,2,5,4
94015,220126,4,2,5,2,3
94016,43863,2,5,3,5,2
94017,140951,2,5,4,5,2
94018,227791,4,2,3,4,4
94019,174439,2,3,3,4,4
94020,214869,5,2,5,4,2
94021,103509,2,3,2,3,2
94022,114634,4,5,3,3,2
94023,241735,4,3,3,3,3
94024,267636,5,4,5,2,4
94025,120157,3,3,5,3,5
94026,226272,3,4,2,4,3
94027,139618,4,3,4,2,2
94028,135753,2,5,3,2,5
94029,229828,5,5,4,5,5
94030,82275,3,2,4,3,4
94031,17383,4,4,5,4,4
94032,71006,3,5,4,2,5
94033,39686,4,3,2,2,2
94034,86544,5,5,5,5,2
94035,141464,2,3,2,2,2
94036,135756,5,4,4,5,3
94037,115564,5,2,4,5,2
94038,52379,2,5,4,4,4
94039,972,5,2,4,4,2
94040,76774,3,2,5,2,2
94041,61104,2,4,2,5,4
94042,114646,4,4,3,2,2
94043,153464,5,3,3,2,5
94044,240729,4,4,3,5,5
94045,17869,3,5,4,3,3
94046,230848,2,5,2,2,3
94047,102605,5,5,2,3,2
94048,131231,4,4,2,4,5
94049,134292,3,3,4,5,3
94050,297019,5,3,4,5,5
94051,155658,5,4,3,2,4
94052,35560,4,5,4,3,2
94053,204503,3,4,4,4,4
94054,168288,5,4,2,5,2
94055,21498,2,3,2,4,4
94056,259842,4,5,4,4,2
94057,61184,5,5,5,2,5
94058,284032,3,5,3,4,4
94059,203893,3,4,4,2,2
94060,219047,4,2,5,4,4
94061,199103,2,5,4,3,4
94062,46743,5,3,5,4,3
94063,283098,3,2,3,3,3
94064,249995,2,2,2,3,4
94065,202649,3,4,2,2,5
94066,73411,4,2,4,4,4
94067,129279,4,3,5,3,5
94068,167057,3,2,2,2,3
94069,202545,2,2,2,5,2
94070,236600,5,3,4,2,3
94071,116029,5,2,5,4,4
94072,140742,5,5,4,3,4
94073,49964,2,5,5,4,5
94074,213556,3,2,2,2,5
94075,52357,3,3,3,3,4
94076,229516,3,2,4,3,5
94077,13880,2,3,2,2,5
94078,290521,3,4,5,2,3
94079,140626,3,2,4,5,3
94080,55942,5,5,3,3,5
94081,274236,5,5,4,2,5
94082,54731,3,2,5,5,4
94083,258699,5,4,4,4,5
94084,191354,3,3,2,4,4
94085,224795,5,5,4,4,3
94086,202197,4,3,2,5,3
94087,157957,2,4,5,2,4
94088,131625,4,5,3,4,2
94089,207340,4,5,4,2,5
94090,241433,4,2,4,4,4
94091,146849,2,4,3,4,2
94092,76703,4,4,3,4,2
94093,296863,4,5,3,4,4
94094,19659,4,3,5,3,5
94095,55664,3,2,3,4,4
94096,8584,2,4,5,3,5
94097,200831,2,2,4,3,5
94098,149918,4,3,4,5,4
94099,192443,5,3,5,4,5
94100,135291,4,3,5,3,3
94101,55375,5,3,2,4,4
94102,292687,2,5,3,5,5
94103,101687,4,5,5,4,3
94104,103498,5,3,4,2,2
94105,244323,3,3,3,2,4
94106,144723,4,2,3,4,3
94107,53801,5,3,4,3,5
94108,237054,4,4,2,4,2
94109,47658,2,4,3,5,5
94110,190948,4,4,5,2,2
94111,195212,5,3,3,5,4
94112,223420,4,5,5,5,5
94113,106257,3,4,2,3,4
94114,25951,3,3,4,4,5
94115,253468,3,2,5,3,4
94116,38439,5,2,2,2,2
94117,195204,2,2,3,3,5
94118,62014,4,5,5,3,3
94119,261605,4,2,2,5,2
94120,174904,4,2,3,3,5
94121,233780,4,3,3,2,4
94122,230181,2,4,3,5,4
94123,207508,2,5,5,5,5
94124,66644,4,2,4,2,4
94125,188766,4,3,4,2,4
94126,118838,3,4,3,2,3
94127,207319,4,2,3,2,5
94128,96172,2,3,2,4,2
94129,137463,4,2,2,4,4
94130,136723,5,5,2,5,4
94131,197367,4,4,4,5,3
94132,129530,2,5,4,4,3
94133,226590,5,3,4,5,4
94134,179168,5,4,2,5,3
94135,278490,4,2,2,4,5
94136,252220,3,5,4,4,3
94137,277227,5,4,5,3,4
94138,34754,2,5,3,5,4
94139,138551,2,5,4,5,2
94140,272259,2,2,5,3,3
94141,3547,3,3,2,5,4
94142,215047,4,2,4,2,2
94143,295419,2,5,2,3,2
94144,267528,4,3,5,2,5
94145,199628,2,2,5,5,2
94146,66816,5,4,4,5,3
94147,227371,4,4,4,2,2
94148,29081,5,4,4,3,4
94149,120860,5,5,2,2,4
94150,108792,4,5,5,5,5
94151,247238,3,4,3,2,5
94152,52800,4,2,2,4,2
94153,240122,2,4,2,4,5
94154,249799,4,5,2,2,3
94155,232498,2,4,2,3,3
94156,159608,4,4,3,2,3
94157,52267,4,4,5,2,4
94158,83945,4,3,4,5,4
94159,290014,2,3,4,2,2
94160,282642,4,4,4,4,2
94161,27919,5,4,4,5,4
94162,287793,4,4,2,4,2
94163,167013,3,4,4,2,5
94164,247701,3,5,3,4,3
94165,97187,4,5,2,5,4
94166,211651,3,5,4,4,4
94167,221325,2,2,4,4,3
94168,266522,3,3,3,2,4
94169,24299,3,5,5,3,4
94170,178518,4,2,4,2,2
94171,66700,4,4,4,2,3
94172,207123,5,3,4,2,3
94173,243362,5,2,3,2,5
94174,193729,3,4,4,4,5
94175,159482,2,3,3,5,5
94176,251382,4,3,4,4,4
94177,184595,5,2,3,4,2
94178,139322,4,5,2,5,5
94179,248513,3,4,2,2,2
94180,57445,3,3,4,3,2
94181,167099,2,4,4,5,2
94182,244808,5,5,5,2,5
94183,35085,2,3,2,2,5
94184,77764,4,5,2,4,4
94185,238712,5,4,3,3,2
94186,129479,5,5,4,5,2
94187,99246,3,5,5,4,3
94188,234421,4,2,4,3,5
94189,263475,2,4,4,2,5
94190,44602,5,3,2,3,3
94191,218457,3,3,3,3,2
94192,121014,4,4,5,5,5
94193,73227,3,4,3,5,5
94194,33551,3,4,5,5,5
94195,289399,5,4,3,2,3
94196,136699,3,2,2,3,2
94197,74593,4,5,4,4,4
94198,90486,4,4,2,2,2
94199,243392,2,5,3,2,5
94200,225307,2,3,3,2,3
94201,268901,4,4,3,5,3
94202,73323,2,2,4,4,5
94203,98725,4,2,5,2,3
94204,15809,5,5,4,3,4
94205,273258,3,5,4,4,4
94206,228285,4,5,5,5,4
94207,266155,2,4,2,5,3
94208,295233,5,5,5,4,4
94209,238873,2,2,4,5,5
94210,33887,3,5,3,5,3
94211,105752,3,5,3,5,2
94212,230353,5,3,3,2,3
94213,276877,2,4,4,4,2
94214,232756,3,4,5,2,5
94215,94343,3,5,5,5,5
94216,78070,3,2,2,4,3
94217,188447,5,4,5,2,2
94218,21895,4,4,3,5,4
94219,135237,5,2,2,4,3
94220,55754,2,2,2,5,5
94221,36991,4,4,5,5,3
94222,80042,2,5,3,5,2
94223,274277,4,5,4,5,3
94224,10916,5,3,5,5,4
94225,225330,5,3,2,2,3
94226,247680,4,5,2,4,5
94227,204436,3,2,3,4,5
94228,57065,2,2,5,3,3
94229,169338,2,3,3,2,3
94230,253267,2,5,5,5,4
94231,68132,3,2,3,4,4
94232,96366,4,3,4,5,3
94233,20274,2,3,3,4,2
94234,32945,4,4,3,4,3
94235,117906,3,5,2,5,2
